1036901;Edificio Duque de Caxias, Avenida Sao Joao, 566;Centro;8966;26
1036902;Condominio Metro 3, Avenida Sao Joao, 802;Centro;8966;26
1036903;Edificio Leon Kaisinski, Avenida Sao Joao, 1086;Centro;8966;26
1036970;REOP SP-01 Centro, Avenida Sao Joao, 250;Centro;8966;26
1036971;AF Dom Pedro II, Avenida Sao Joao, 250 Mezanino .;Centro;8966;26
1037000;Rua Conselheiro Crispiniano, lado par;Republica;8966;26
1037001;Rua Conselheiro Crispiniano, lado impar;Republica;8966;26
1037010;Praca Ramos de Azevedo;Republica;8966;26
1037900;Edificio Brasil, Rua Conselheiro Crispiniano, 29;Centro;8966;26
1037901;Edificio Guaicurus, Rua Conselheiro Crispiniano, 53;Republica;8966;26
1037902;Optical Fhoto Express Ltda, Rua Conselheiro Crispiniano, 49/57;Republica;8966;26
1037903;Edificio Marques de Itu, Rua Conselheiro Crispiniano, 40;Centro;8966;26
1037904;Edificio Antonio de Abreu, Rua Conselheiro Crispiniano, 69;Centro;8966;26
1037905;Edificio Bahige Taufik Camasmie, Rua Conselheiro Crispiniano, 72;Republica;8966;26
1037906;Edificio Nice, Rua Conselheiro Crispiniano, 105;Centro;8966;26
1037907;Edificio Lovis Albert, Rua Conselheiro Crispiniano, 139;Centro;8966;26
1037908;Edificio Marrocos, Rua Conselheiro Crispiniano, 344;Centro;8966;26
1037909;Edificio Helio, Rua Conselheiro Crispiniano, 398;Centro;8966;26
1037910;Edificio Esplanada, Praca Ramos de Azevedo, 206;Centro;8966;26
1037911;Edificio Gloria, Praca Ramos de Azevedo, 209;Centro;8966;26
1037912;Secretaria de Agricultura de Abastecimento do Estado de Sao Paulo, Praca Ramos de Azevedo, 254;Centro;8966;26
1038000;Rua Dom Jose de Barros, lado par;Republica;8966;26
1038100;Rua Dom Jose de Barros, lado impar;Republica;8966;26
1038900;Edificio Ruy Barbosa, Rua Dom Jose de Barros, 17;Centro;8966;26
1038901;Edificio Bemca, Rua Dom Jose de Barros, 177;Centro;8966;26
1038902;Edificio Santa Lucia, Rua Dom Jose de Barros, 152;Centro;8966;26
1038903;Mesbla S.A., Rua Dom Jose de Barros, 188;Centro;8966;26
1038904;Edificio Edlu, Rua Dom Jose de Barros, 264;Centro;8966;26
1039000;Avenida Ipiranga, de 401 ao fim - lado impar;Republica;8966;26
1039900;Edificio Independencia II, Avenida Ipiranga, 795;Centro;8966;26
1039901;Credicard S.A., Avenida Ipiranga, 855;Centro;8966;26
1039902;Edificio Cinerama, Avenida Ipiranga, 919;Centro;8966;26
1039903;Edificio Guanabara, Avenida Ipiranga, 1071;Centro;8966;26
1039904;Edificio Comendador Jose Martinelli, Avenida Ipiranga, 1097;Centro;8966;26
1039905;Edificio Fleming II, Avenida Ipiranga, 1123;Centro;8966;26
1039906;Condominio Edificio Thau Ipiranga, Avenida Ipiranga, 1251;Centro;8966;26
1039907;Edificio Andradas, Avenida Ipiranga, 1267;Centro;8966;26
1039908;Teatro Cine Santana, Rua do Boticario, 209;Republica;8966;26
1040010;Rua do Boticario;Republica;8966;26
1040901;Edificio Herculano de Almeida Correia, Avenida Ipiranga, 890;Centro;8966;26
1040902;Edificio Windsor, Avenida Ipiranga, 978;Centro;8966;26
1040903;Edificio Lyrio, Avenida Ipiranga, 1208;Centro;8966;26
1040904;Edificio Eduardo Benjamin Jafet, Avenida Ipiranga, 1100;Centro;8966;26
1040905;Edificio Montreal, Avenida Ipiranga, 1284;Centro;8966;26
1040906;Edificio Taquari, Avenida Ipiranga, 952;Republica;8966;26
1041000;Rua Vinte e Quatro de Maio, lado par;Republica;8966;26
1041001;Rua Vinte e Quatro de Maio, lado impar;Republica;8966;26
